k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.024615
0	2	1	0.975385
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.342897
0	4	1	0.657103
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.926265
0	9	1	0.073735
0	10	0	0.000000
0	10	1	1.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.024715
0	12	1	0.975285
0	13	0	1.000000
0	13	1	0.000000
0	14	0	1.000000
0	14	1	0.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	0.000000
0	16	1	1.000000
0	17	0	0.389538
0	17	1	0.610462
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	0.024715
0	20	1	0.975285
0	21	0	0.000000
0	21	1	1.000000
0	22	0	0.000000
0	22	1	1.000000
0	23	0	1.000000
0	23	1	0.000000
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.000000
0	26	1	1.000000
0	27	0	1.000000
0	27	1	0.000000
0	28	0	1.000000
0	28	1	0.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.854237
1	8	1	0.145763
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	0.000000
1	12	1	1.000000
1	13	0	0.943294
1	13	1	0.056706
1	14	0	0.978541
1	14	1	0.021459
1	15	0	0.000000
1	15	1	1.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	1.000000
1	18	1	0.000000
1	19	0	0.000000
1	19	1	1.000000
1	20	0	0.000000
1	20	1	1.000000
1	21	0	0.028558
1	21	1	0.971442
1	22	0	0.007118
1	22	1	0.992882
1	23	0	1.000000
1	23	1	0.000000
1	24	0	0.000000
1	24	1	1.000000
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	1.000000
1	27	1	0.000000
1	28	0	1.000000
1	28	1	0.000000
2	0	0	0.017190
2	0	1	0.982810
2	1	0	0.823273
2	1	1	0.176727
2	2	0	0.000000
2	2	1	1.000000
2	3	0	1.000000
2	3	1	0.000000
2	4	0	1.000000
2	4	1	0.000000
2	5	0	0.000000
2	5	1	1.000000
2	6	0	0.931250
2	6	1	0.068750
2	7	0	0.034524
2	7	1	0.965476
2	8	0	1.000000
2	8	1	0.000000
2	9	0	1.000000
2	9	1	0.000000
2	10	0	1.000000
2	10	1	0.000000
2	11	0	0.982808
2	11	1	0.017192
2	12	0	0.000000
2	12	1	1.000000
2	13	0	1.000000
2	13	1	0.000000
2	14	0	1.000000
2	14	1	0.000000
2	15	0	0.033911
2	15	1	0.966089
2	16	0	0.138344
2	16	1	0.861656
2	17	0	0.000000
2	17	1	1.000000
2	18	0	0.965806
2	18	1	0.034194
2	19	0	0.017190
2	19	1	0.982810
2	20	0	0.000000
2	20	1	1.000000
2	21	0	0.000000
2	21	1	1.000000
2	22	0	0.000000
2	22	1	1.000000
2	23	0	1.000000
2	23	1	0.000000
2	24	0	0.000000
2	24	1	1.000000
2	25	0	0.000000
2	25	1	1.000000
2	26	0	0.000000
2	26	1	1.000000
2	27	0	1.000000
2	27	1	0.000000
2	28	0	1.000000
2	28	1	0.000000
3	0	0	0.000000
3	0	1	1.000000
3	1	0	1.000000
3	1	1	0.000000
3	2	0	0.000000
3	2	1	1.000000
3	3	0	0.634695
3	3	1	0.365305
3	4	0	1.000000
3	4	1	0.000000
3	5	0	0.343624
3	5	1	0.656376
3	6	0	1.000000
3	6	1	0.000000
3	7	0	0.000000
3	7	1	1.000000
3	8	0	1.000000
3	8	1	0.000000
3	9	0	1.000000
3	9	1	0.000000
3	10	0	0.000000
3	10	1	1.000000
3	11	0	1.000000
3	11	1	0.000000
3	12	0	0.000000
3	12	1	1.000000
3	13	0	1.000000
3	13	1	0.000000
3	14	0	1.000000
3	14	1	0.000000
3	15	0	0.000000
3	15	1	1.000000
3	16	0	0.000000
3	16	1	1.000000
3	17	0	0.000000
3	17	1	1.000000
3	18	0	1.000000
3	18	1	0.000000
3	19	0	0.000000
3	19	1	1.000000
3	20	0	0.000000
3	20	1	1.000000
3	21	0	0.000000
3	21	1	1.000000
3	22	0	0.000000
3	22	1	1.000000
3	23	0	0.983422
3	23	1	0.016578
3	24	0	0.033090
3	24	1	0.966910
3	25	0	0.343624
3	25	1	0.656376
3	26	0	0.616507
3	26	1	0.383493
3	27	0	0.656376
3	27	1	0.343624
3	28	0	0.983380
3	28	1	0.016620

