k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.144216
0	1	1	0.855784
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.970611
0	4	1	0.029389
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	1.000000
0	16	1	0.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	0.941392
0	20	1	0.058608
0	21	0	0.000000
0	21	1	1.000000
0	22	0	1.000000
0	22	1	0.000000
0	23	0	0.000000
0	23	1	1.000000
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.951010
0	25	1	0.048990
0	26	0	0.144216
0	26	1	0.855784
0	27	0	0.953727
0	27	1	0.046273
0	28	0	1.000000
0	28	1	0.000000
0	29	0	1.000000
0	29	1	0.000000
0	30	0	0.855784
0	30	1	0.144216
0	31	0	1.000000
0	31	1	0.000000
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.144216
0	33	1	0.855784
0	34	0	0.144216
0	34	1	0.855784
1	0	0	0.916410
1	0	1	0.083590
1	1	0	0.000000
1	1	1	1.000000
1	2	0	0.013946
1	2	1	0.986054
1	3	0	1.000000
1	3	1	0.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.009293
1	5	1	0.990707
1	6	0	1.000000
1	6	1	0.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.995356
1	10	1	0.004644
1	11	0	0.717610
1	11	1	0.282390
1	12	0	0.953396
1	12	1	0.046604
1	13	0	0.004644
1	13	1	0.995356
1	14	0	1.000000
1	14	1	0.000000
1	15	0	0.000000
1	15	1	1.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.126323
1	17	1	0.873677
1	18	0	1.000000
1	18	1	0.000000
1	19	0	0.013946
1	19	1	0.986054
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.000000
1	23	1	1.000000
1	24	0	0.000000
1	24	1	1.000000
1	25	0	0.965931
1	25	1	0.034069
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.988743
1	27	1	0.011257
1	28	0	0.948957
1	28	1	0.051043
1	29	0	0.000000
1	29	1	1.000000
1	30	0	1.000000
1	30	1	0.000000
1	31	0	0.887896
1	31	1	0.112104
1	32	0	0.000000
1	32	1	1.000000
1	33	0	0.000000
1	33	1	1.000000
1	34	0	0.000000
1	34	1	1.000000
2	0	0	1.000000
2	0	1	0.000000
2	1	0	0.000000
2	1	1	1.000000
2	2	0	0.000000
2	2	1	1.000000
2	3	0	0.960487
2	3	1	0.039513
2	4	0	1.000000
2	4	1	0.000000
2	5	0	0.000000
2	5	1	1.000000
2	6	0	0.604413
2	6	1	0.395587
2	7	0	0.961141
2	7	1	0.038859
2	8	0	0.662981
2	8	1	0.337019
2	9	0	0.495026
2	9	1	0.504974
2	10	0	1.000000
2	10	1	0.000000
2	11	0	1.000000
2	11	1	0.000000
2	12	0	1.000000
2	12	1	0.000000
2	13	0	0.000000
2	13	1	1.000000
2	14	0	1.000000
2	14	1	0.000000
2	15	0	0.059275
2	15	1	0.940725
2	16	0	0.886332
2	16	1	0.113668
2	17	0	0.000000
2	17	1	1.000000
2	18	0	0.940725
2	18	1	0.059275
2	19	0	0.000000
2	19	1	1.000000
2	20	0	1.000000
2	20	1	0.000000
2	21	0	0.019755
2	21	1	0.980245
2	22	0	0.000000
2	22	1	1.000000
2	23	0	0.337019
2	23	1	0.662981
2	24	0	0.162659
2	24	1	0.837341
2	25	0	1.000000
2	25	1	0.000000
2	26	0	0.000000
2	26	1	1.000000
2	27	0	1.000000
2	27	1	0.000000
2	28	0	1.000000
2	28	1	0.000000
2	29	0	0.000000
2	29	1	1.000000
2	30	0	1.000000
2	30	1	0.000000
2	31	0	1.000000
2	31	1	0.000000
2	32	0	0.000000
2	32	1	1.000000
2	33	0	0.000000
2	33	1	1.000000
2	34	0	0.000000
2	34	1	1.000000

