k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.968391
0	6	1	0.031609
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.981073
0	12	1	0.018927
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.955140
0	14	1	0.044860
0	15	0	1.000000
0	15	1	0.000000
0	16	0	0.006321
0	16	1	0.993679
0	17	0	0.942614
0	17	1	0.057386
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	0.061634
0	20	1	0.938366
0	21	0	0.000000
0	21	1	1.000000
0	22	0	1.000000
0	22	1	0.000000
0	23	0	1.000000
0	23	1	0.000000
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.056809
0	26	1	0.943191
0	27	0	0.000000
0	27	1	1.000000
0	28	0	0.000000
0	28	1	1.000000
0	29	0	1.000000
0	29	1	0.000000
1	0	0	0.345665
1	0	1	0.654335
1	1	0	0.000000
1	1	1	1.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.357985
1	3	1	0.642015
1	4	0	0.021460
1	4	1	0.978540
1	5	0	1.000000
1	5	1	0.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.357985
1	10	1	0.642015
1	11	0	0.357985
1	11	1	0.642015
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.345665
1	13	1	0.654335
1	14	0	0.980293
1	14	1	0.019707
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	1.000000
1	17	1	0.000000
1	18	0	1.000000
1	18	1	0.000000
1	19	0	0.642015
1	19	1	0.357985
1	20	0	0.024704
1	20	1	0.975296
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.654335
1	22	1	0.345665
1	23	0	0.654335
1	23	1	0.345665
1	24	0	0.357985
1	24	1	0.642015
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.345665
1	27	1	0.654335
1	28	0	0.000000
1	28	1	1.000000
1	29	0	0.674746
1	29	1	0.325254
2	0	0	0.000000
2	0	1	1.000000
2	1	0	1.000000
2	1	1	0.000000
2	2	0	0.595292
2	2	1	0.404708
2	3	0	1.000000
2	3	1	0.000000
2	4	0	0.000000
2	4	1	1.000000
2	5	0	0.999998
2	5	1	0.000002
2	6	0	1.000000
2	6	1	0.000000
2	7	0	0.989436
2	7	1	0.010564
2	8	0	0.927183
2	8	1	0.072817
2	9	0	0.672823
2	9	1	0.327177
2	10	0	1.000000
2	10	1	0.000000
2	11	0	1.000000
2	11	1	0.000000
2	12	0	1.000000
2	12	1	0.000000
2	13	0	0.000000
2	13	1	1.000000
2	14	0	1.000000
2	14	1	0.000000
2	15	0	0.989436
2	15	1	0.010564
2	16	0	0.000000
2	16	1	1.000000
2	17	0	1.000000
2	17	1	0.000000
2	18	0	0.927183
2	18	1	0.072817
2	19	0	0.000000
2	19	1	1.000000
2	20	0	0.000000
2	20	1	1.000000
2	21	0	0.010527
2	21	1	0.989473
2	22	0	1.000000
2	22	1	0.000000
2	23	0	1.000000
2	23	1	0.000000
2	24	0	1.000000
2	24	1	0.000000
2	25	0	0.010564
2	25	1	0.989436
2	26	0	0.000000
2	26	1	1.000000
2	27	0	0.000000
2	27	1	1.000000
2	28	0	0.010527
2	28	1	0.989473
2	29	0	1.000000
2	29	1	0.000000

