k	l	m	KLM
0	0	0	0.088199
0	0	1	0.911801
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.054782
0	4	1	0.945218
0	5	0	0.921463
0	5	1	0.078537
0	6	0	0.986405
0	6	1	0.013595
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.006806
0	9	1	0.993194
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.000005
0	11	1	0.999995
0	12	0	1.000000
0	12	1	0.000000
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.054782
0	14	1	0.945218
0	15	0	0.006821
0	15	1	0.993179
0	16	0	0.945218
0	16	1	0.054782
0	17	0	1.000000
0	17	1	0.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	1.000000
0	20	1	0.000000
0	21	0	0.000000
0	21	1	1.000000
0	22	0	1.000000
0	22	1	0.000000
0	23	0	1.000000
0	23	1	0.000000
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.000000
0	26	1	1.000000
0	27	0	1.000000
0	27	1	0.000000
0	28	0	0.000000
0	28	1	1.000000
0	29	0	0.000000
0	29	1	1.000000
0	30	0	0.000000
0	30	1	1.000000
0	31	0	0.000000
0	31	1	1.000000
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.945218
0	33	1	0.054782
0	34	0	0.985684
0	34	1	0.014316
0	35	0	0.716611
0	35	1	0.283389
0	36	0	0.000000
0	36	1	1.000000
0	37	0	0.971339
0	37	1	0.028661
0	38	0	0.000000
0	38	1	1.000000
0	39	0	0.986392
0	39	1	0.013608
0	40	0	1.000000
0	40	1	0.000000
0	41	0	0.000025
0	41	1	0.999975
0	42	0	1.000000
0	42	1	0.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.032401
1	2	1	0.967599
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.985098
1	5	1	0.014902
1	6	0	1.000000
1	6	1	0.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	0.978389
1	8	1	0.021611
1	9	0	0.000000
1	9	1	1.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.084059
1	11	1	0.915941
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.000000
1	14	1	1.000000
1	15	0	0.000000
1	15	1	1.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	1.000000
1	17	1	0.000000
1	18	0	0.000000
1	18	1	1.000000
1	19	0	1.000000
1	19	1	0.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.043074
1	21	1	0.956926
1	22	0	1.000000
1	22	1	0.000000
1	23	0	1.000000
1	23	1	0.000000
1	24	0	1.000000
1	24	1	0.000000
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.579674
1	26	1	0.420326
1	27	0	1.000000
1	27	1	0.000000
1	28	0	0.010822
1	28	1	0.989178
1	29	0	0.000000
1	29	1	1.000000
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.000000
1	31	1	1.000000
1	32	0	1.000000
1	32	1	0.000000
1	33	0	1.000000
1	33	1	0.000000
1	34	0	1.000000
1	34	1	0.000000
1	35	0	0.000000
1	35	1	1.000000
1	36	0	0.466306
1	36	1	0.533694
