k	l	m	KLM
0	0	0	0.011858
0	0	1	0.988142
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.991250
0	2	1	0.008750
0	3	0	0.982226
0	3	1	0.017774
0	4	0	1.000000
0	4	1	0.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.921357
0	6	1	0.078643
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.152295
0	8	1	0.847705
0	9	0	0.934004
0	9	1	0.065996
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.222708
0	11	1	0.777292
0	12	0	0.169228
0	12	1	0.830772
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	0.039456
0	16	1	0.960544
0	17	0	0.008741
0	17	1	0.991259
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.995628
0	19	1	0.004372
0	20	0	0.000000
0	20	1	1.000000
0	21	0	0.864011
0	21	1	0.135989
0	22	0	0.830772
0	22	1	0.169228
0	23	0	0.169228
0	23	1	0.830772
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.969348
0	25	1	0.030652
0	26	0	0.921357
0	26	1	0.078643
0	27	0	0.895283
0	27	1	0.104717
0	28	0	0.008750
0	28	1	0.991250
0	29	0	0.026310
0	29	1	0.973690
0	30	0	0.078643
0	30	1	0.921357
0	31	0	0.000000
0	31	1	1.000000
0	32	0	0.991250
0	32	1	0.008750
0	33	0	1.000000
0	33	1	0.000000
0	34	0	0.026252
0	34	1	0.973748
0	35	0	0.135989
0	35	1	0.864011
0	36	0	0.978131
0	36	1	0.021869
0	37	0	0.992993
0	37	1	0.007007
0	38	0	1.000000
0	38	1	0.000000
1	0	0	0.018073
1	0	1	0.981927
1	1	0	1.000000
1	1	1	0.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.986898
1	3	1	0.013102
1	4	0	0.872980
1	4	1	0.127020
1	5	0	0.717452
1	5	1	0.282548
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.972034
1	10	1	0.027966
1	11	0	0.999999
1	11	1	0.000001
1	12	0	0.000001
1	12	1	0.999999
1	13	0	0.093329
1	13	1	0.906671
1	14	0	0.014041
1	14	1	0.985959
1	15	0	0.906671
1	15	1	0.093329
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	0.985959
1	18	1	0.014041
1	19	0	1.000000
1	19	1	0.000000
1	20	0	0.127020
1	20	1	0.872980
1	21	0	0.000001
1	21	1	0.999999
1	22	0	0.999999
1	22	1	0.000001
1	23	0	0.000001
1	23	1	0.999999
1	24	0	0.056173
1	24	1	0.943827
1	25	0	1.000000
1	25	1	0.000000
1	26	0	1.000000
1	26	1	0.000000
1	27	0	1.000000
1	27	1	0.000000
1	28	0	0.000000
1	28	1	1.000000
1	29	0	0.000000
1	29	1	1.000000
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.014033
1	31	1	0.985967
1	32	0	1.000000
1	32	1	0.000000
1	33	0	0.000000
1	33	1	1.000000
1	34	0	0.000000
1	34	1	1.000000
1	35	0	0.999999
1	35	1	0.000001
1	36	0	1.000000
1	36	1	0.000000
1	37	0	0.994429
1	37	1	0.005571
1	38	0	0.943827
1	38	1	0.056173

