k	l	m	KLM
0	0	0	0.006667
0	0	1	0.993333
0	1	0	0.970000
0	1	1	0.030000
0	2	0	0.996667
0	2	1	0.003333
0	3	0	0.006667
0	3	1	0.993333
0	4	0	0.006667
0	4	1	0.993333
0	5	0	0.993333
0	5	1	0.006667
0	6	0	0.080000
0	6	1	0.920000
0	7	0	0.993333
0	7	1	0.006667
0	8	0	0.016667
0	8	1	0.983333
0	9	0	0.993333
0	9	1	0.006667
0	10	0	0.896667
0	10	1	0.083333
0	10	2	0.020000
0	11	0	0.973333
0	11	1	0.026667
0	12	0	0.066667
0	12	1	0.933333
0	13	0	0.023333
0	13	1	0.976667
0	14	0	0.803333
0	14	1	0.196667
0	15	0	0.006667
0	15	1	0.993333
0	16	0	0.023333
0	16	1	0.976667
0	17	0	0.910000
0	17	1	0.090000
0	18	0	0.906667
0	18	1	0.093333
0	19	0	0.516667
0	19	1	0.483333
0	20	0	0.873333
0	20	1	0.126667
0	21	0	0.996667
0	21	1	0.003333
0	22	0	0.990000
0	22	1	0.010000
0	23	0	0.003333
0	23	1	0.996667
0	24	0	0.006667
0	24	1	0.993333
0	25	0	0.006667
0	25	1	0.993333
0	26	0	0.016667
0	26	1	0.983333

