k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.721872
0	2	1	0.278128
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.987557
0	6	1	0.012443
0	7	0	0.006250
0	7	1	0.993750
0	8	0	0.006250
0	8	1	0.993750
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.943201
0	10	1	0.056799
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.278128
0	14	1	0.721872
0	15	0	0.981369
0	15	1	0.018631
0	16	0	0.869275
0	16	1	0.130725
0	17	0	0.999999
0	17	1	0.000001
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.721872
0	19	1	0.278128
0	20	0	0.721872
0	20	1	0.278128
0	21	0	1.000000
0	21	1	0.000000
0	22	0	0.937669
0	22	1	0.062331
0	23	0	0.000001
0	23	1	0.999999
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.278128
0	25	1	0.721872
0	26	0	0.056233
0	26	1	0.943767
0	27	0	0.869275
0	27	1	0.130725
0	28	0	1.000000
0	28	1	0.000000
0	29	0	0.628896
0	29	1	0.371104
0	30	0	0.286086
0	30	1	0.713914
0	31	0	1.000000
0	31	1	0.000000
0	32	0	0.000000
0	32	1	1.000000
0	33	0	0.000000
0	33	1	1.000000
0	34	0	0.993750
0	34	1	0.006250
0	35	0	1.000000
0	35	1	0.000000
0	36	0	0.018795
0	36	1	0.981205
0	37	0	0.899722
0	37	1	0.100278
0	38	0	0.025089
0	38	1	0.974911
0	39	0	0.721872
0	39	1	0.278128
0	40	0	0.713914
0	40	1	0.286086
0	41	0	0.000000
0	41	1	1.000000
0	42	0	0.501628
0	42	1	0.498372
0	43	0	0.278128
0	43	1	0.721872
1	0	0	0.992837
1	0	1	0.007163
1	1	0	0.021478
1	1	1	0.978522
1	2	0	1.000000
1	2	1	0.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	0.434548
1	4	1	0.565452
1	5	0	0.971214
1	5	1	0.028786
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.928780
1	9	1	0.071220
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.992859
1	11	1	0.007141
1	12	0	0.007163
1	12	1	0.992837
1	13	0	0.143632
1	13	1	0.856368
1	14	0	0.000000
1	14	1	1.000000
1	15	0	0.999964
1	15	1	0.000036
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.978594
1	17	1	0.021406
1	18	0	0.000000
1	18	1	1.000000
1	19	0	1.000000
1	19	1	0.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.950107
1	21	1	0.049893
1	22	0	1.000000
1	22	1	0.000000
1	23	0	0.142184
1	23	1	0.857816
1	24	0	0.309098
1	24	1	0.690902
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	1.000000
1	27	1	0.000000
1	28	0	0.942797
1	28	1	0.057203
1	29	0	1.000000
1	29	1	0.000000
1	30	0	1.000000
1	30	1	0.000000
1	31	0	0.992852
1	31	1	0.007148
1	32	0	0.014293
1	32	1	0.985707
1	33	0	0.007163
1	33	1	0.992837
1	34	0	1.000000
1	34	1	0.000000
1	35	0	0.411558
1	35	1	0.588442
1	36	0	0.000000
1	36	1	1.000000
1	37	0	1.000000
1	37	1	0.000000
1	38	0	0.000000
1	38	1	1.000000
1	39	0	1.000000
1	39	1	0.000000
1	40	0	0.000000
1	40	1	1.000000
1	41	0	0.143632
1	41	1	0.856368
1	42	0	1.000000
1	42	1	0.000000
1	43	0	0.000000
1	43	1	1.000000

