k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.000000
0	3	1	1.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	0.076805
0	5	1	0.923195
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.003677
0	7	1	0.996323
0	8	0	0.000000
0	8	1	1.000000
0	9	0	0.012972
0	9	1	0.987028
0	10	0	0.000000
0	10	1	1.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.034008
0	12	1	0.965992
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.986953
0	14	1	0.013047
0	15	0	0.000000
0	15	1	0.986880
0	15	2	0.013120
0	16	0	0.168304
0	16	1	0.831696
0	17	0	1.000000
0	17	1	0.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	1.000000
0	20	1	0.000000
0	21	0	1.000000
0	21	1	0.000000
0	22	0	0.000000
0	22	1	1.000000
0	23	0	0.986953
0	23	1	0.013047
0	24	0	0.973305
0	24	1	0.026695
0	25	0	0.077243
0	25	1	0.922757
0	26	0	0.026693
0	26	1	0.973307
0	27	0	0.000000
0	27	1	1.000000
0	28	0	0.117463
0	28	1	0.882537
0	29	0	1.000000
0	29	1	0.000000
0	30	0	1.000000
0	30	1	0.000000
0	31	0	0.987034
0	31	1	0.012966
0	32	0	0.000000
0	32	1	1.000000
0	33	0	1.000000
0	33	1	0.000000
0	34	0	0.831696
0	34	1	0.168304
0	35	0	1.000000
0	35	1	0.000000
0	36	0	0.733200
0	36	1	0.266800
0	37	0	1.000000
0	37	1	0.000000
0	38	0	0.000000
0	38	1	1.000000
0	39	0	0.000000
0	39	1	1.000000
0	40	0	0.039208
0	40	1	0.960792
0	41	0	1.000000
0	41	1	0.000000
1	0	0	0.910513
1	0	1	0.089487
1	1	0	0.991025
1	1	1	0.008975
1	2	0	0.995515
1	2	1	0.004485
1	3	0	0.008975
1	3	1	0.991025
1	4	0	0.995515
1	4	1	0.004485
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.012178
1	7	1	0.987822
1	8	0	0.190869
1	8	1	0.809131
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.080999
1	10	1	0.919001
1	11	0	0.973025
1	11	1	0.026975
1	12	0	0.006162
1	12	1	0.993838
1	13	0	0.915030
1	13	1	0.084970
1	14	0	1.000000
1	14	1	0.000000
1	15	0	0.089373
1	15	1	0.910627
1	15	2	0.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	0.040422
1	18	1	0.959578
1	19	0	0.000000
1	19	1	1.000000
1	20	0	0.982033
1	20	1	0.017967
1	21	0	0.610121
1	21	1	0.389879
1	22	0	0.259150
1	22	1	0.740850
1	23	0	1.000000
1	23	1	0.000000
1	24	0	0.959905
1	24	1	0.040095
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.040095
1	26	1	0.959905
1	27	0	1.000000
1	27	1	0.000000
1	28	0	0.000000
1	28	1	1.000000
1	29	0	0.000000
1	29	1	1.000000
1	30	0	0.986531
1	30	1	0.013469
1	31	0	1.000000
1	31	1	0.000000
1	32	0	0.044942
1	32	1	0.955058
1	33	0	0.915030
1	33	1	0.084970
1	34	0	1.000000
1	34	1	0.000000
1	35	0	0.000000
1	35	1	1.000000
1	36	0	1.000000
1	36	1	0.000000
1	37	0	0.000000
1	37	1	1.000000
1	38	0	0.189920
1	38	1	0.810080
1	39	0	0.259150
1	39	1	0.740850
1	40	0	0.000000
1	40	1	1.000000
1	41	0	0.995515
1	41	1	0.004485

