k	l	m	KLM
0	0	0	0.987155
0	0	1	0.012845
0	1	0	0.987199
0	1	1	0.012801
0	2	0	1.000000
0	2	1	0.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.072049
0	5	1	0.927951
0	6	0	0.990439
0	6	1	0.009561
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.000000
0	8	1	1.000000
0	9	0	0.995223
0	9	1	0.004777
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.012801
0	11	1	0.987199
0	12	0	0.004777
0	12	1	0.995223
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.961652
0	15	1	0.038348
0	16	0	0.723574
0	16	1	0.276426
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	0.000000
0	20	1	1.000000
1	0	0	0.963467
1	0	1	0.036533
1	1	0	0.941351
1	1	1	0.058649
1	2	0	0.988968
1	2	1	0.011032
1	3	0	0.988976
1	3	1	0.011024
1	4	0	0.221315
1	4	1	0.778685
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.988960
1	7	1	0.011040
1	8	0	0.022129
1	8	1	0.977871
1	9	0	1.000000
1	9	1	0.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.058649
1	11	1	0.941351
1	12	0	0.000000
1	12	1	1.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.011024
1	14	1	0.988976
1	15	0	1.000000
1	15	1	0.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.033257
1	17	1	0.966743
1	18	0	1.000000
1	18	1	0.000000
1	19	0	0.149146
1	19	1	0.850854
1	20	0	0.011020
1	20	1	0.988980

