k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.063536
0	1	1	0.936464
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.974780
0	3	1	0.025220
0	4	0	0.987351
0	4	1	0.012649
0	5	0	0.025017
0	5	1	0.974983
0	6	0	0.765332
0	6	1	0.234668
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.799054
0	8	1	0.200946
0	9	0	1.000000
0	9	1	0.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.573648
0	14	1	0.426352
0	15	0	0.037717
0	15	1	0.962283
0	16	0	0.968232
0	16	1	0.031768
0	17	0	0.304936
0	17	1	0.695064
0	18	0	0.962283
0	18	1	0.037717
0	19	0	0.037270
0	19	1	0.962730
0	20	0	0.974641
0	20	1	0.025359
0	21	0	0.012576
0	21	1	0.987424
0	22	0	0.426352
0	22	1	0.573648
0	23	0	0.200946
0	23	1	0.799054
0	24	0	0.000000
0	24	1	1.000000
0	25	0	1.000000
0	25	1	0.000000
0	26	0	0.063536
0	26	1	0.936464
0	27	0	1.000000
0	27	1	0.000000
0	28	0	1.000000
0	28	1	0.000000
0	29	0	0.426352
0	29	1	0.573648
0	30	0	0.936464
0	30	1	0.063536
0	31	0	0.724132
0	31	1	0.275868
0	32	0	0.426352
0	32	1	0.573648
0	33	0	0.063536
0	33	1	0.936464
0	34	0	0.063536
0	34	1	0.936464
1	0	0	0.918601
1	0	1	0.081399
1	1	0	0.000000
1	1	1	1.000000
1	2	0	0.013613
1	2	1	0.986387
1	3	0	1.000000
1	3	1	0.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.990929
1	7	1	0.009071
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.872989
1	9	1	0.127011
1	10	0	0.995471
1	10	1	0.004529
1	11	0	0.724587
1	11	1	0.275413
1	12	0	0.954666
1	12	1	0.045334
1	13	0	0.004533
1	13	1	0.995467
1	14	0	1.000000
1	14	1	0.000000
1	15	0	0.000000
1	15	1	1.000000
1	16	0	0.984223
1	16	1	0.015777
1	17	0	0.000000
1	17	1	1.000000
1	18	0	1.000000
1	18	1	0.000000
1	19	0	0.000000
1	19	1	1.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.000000
1	23	1	1.000000
1	24	0	0.036278
1	24	1	0.963722
1	25	0	0.959279
1	25	1	0.040721
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.981908
1	27	1	0.018092
1	28	0	0.950307
1	28	1	0.049693
1	29	0	0.000000
1	29	1	1.000000
1	30	0	1.000000
1	30	1	0.000000
1	31	0	1.000000
1	31	1	0.000000
1	32	0	0.000000
1	32	1	1.000000
1	33	0	0.000000
1	33	1	1.000000
1	34	0	0.000000
1	34	1	1.000000

