k	l	m	KLM
0	0	0	0.013794
0	0	1	0.986206
0	1	0	0.000000
0	1	1	1.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.016127
0	3	1	0.983873
0	4	0	0.019264
0	4	1	0.980736
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.917007
0	6	1	0.082993
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.139216
0	9	1	0.860784
0	10	0	1.000000
0	10	1	0.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.000002
0	12	1	0.999998
0	13	0	0.006886
0	13	1	0.993114
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	1.000000
0	16	1	0.000000
0	17	0	0.013752
0	17	1	0.986248
0	18	0	0.993133
0	18	1	0.006867
0	19	0	0.000000
0	19	1	1.000000
0	20	0	0.006886
0	20	1	0.993114
0	21	0	0.924396
0	21	1	0.075604
0	22	0	1.000000
0	22	1	0.000000
0	23	0	1.000000
0	23	1	0.000000
0	24	0	0.965672
0	24	1	0.034328
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.006886
0	26	1	0.993114
0	27	0	0.034328
0	27	1	0.965672
0	28	0	0.000000
0	28	1	1.000000
0	29	0	0.000000
0	29	1	1.000000
0	30	0	1.000000
0	30	1	0.000000
0	31	0	1.000000
0	31	1	0.000000
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.993114
0	33	1	0.006886
0	34	0	0.006886
0	34	1	0.993114
0	35	0	0.951681
0	35	1	0.048319
0	36	0	1.000000
0	36	1	0.000000
0	37	0	0.013752
0	37	1	0.986248
0	38	0	0.027507
0	38	1	0.972493
0	39	0	1.000000
0	39	1	0.000000
0	40	0	0.986248
0	40	1	0.013752
0	41	0	0.027507
0	41	1	0.972493
0	42	0	0.000000
0	42	1	1.000000
0	43	0	0.027675
0	43	1	0.972325
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.949130
1	2	1	0.050870
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.979560
1	8	1	0.020440
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	0.010234
1	12	1	0.989766
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.223713
1	14	1	0.776287
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	1.000000
1	18	1	0.000000
1	19	0	1.000000
1	19	1	0.000000
1	20	0	0.000000
1	20	1	1.000000
1	21	0	1.000000
1	21	1	0.000000
1	22	0	0.776287
1	22	1	0.223713
1	23	0	0.989858
1	23	1	0.010142
1	24	0	1.000000
1	24	1	0.000000
1	25	0	1.000000
1	25	1	0.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.000000
1	27	1	1.000000
1	28	0	0.020328
1	28	1	0.979672
1	29	0	0.010144
1	29	1	0.989856
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.556752
1	31	1	0.443248
1	32	0	1.000000
1	32	1	0.000000
1	33	0	1.000000
1	33	1	0.000000
1	34	0	0.000000
1	34	1	1.000000
1	35	0	1.000000
1	35	1	0.000000
1	36	0	0.762777
1	36	1	0.237223
1	37	0	0.000000
1	37	1	1.000000
1	38	0	0.000000
1	38	1	1.000000
1	39	0	0.989809
1	39	1	0.010191
1	40	0	1.000000
1	40	1	0.000000
1	41	0	0.000000
1	41	1	1.000000
1	42	0	1.000000
1	42	1	0.000000
1	43	0	0.000000
1	43	1	1.000000
2	0	0	0.000000
2	0	1	1.000000
2	1	0	0.000000
2	1	1	1.000000
2	2	0	1.000000
2	2	1	0.000000
2	3	0	0.011703
2	3	1	0.988297
2	4	0	0.039234
2	4	1	0.960766
2	5	0	0.000000
2	5	1	1.000000
2	6	0	1.000000
2	6	1	0.000000
2	7	0	0.000000
2	7	1	1.000000
2	8	0	1.000000
2	8	1	0.000000
2	9	0	0.000000
2	9	1	1.000000
2	10	0	0.000000
2	10	1	1.000000
2	11	0	0.946833
2	11	1	0.053167
2	12	0	0.000000
2	12	1	1.000000
2	13	0	0.000000
2	13	1	1.000000
2	14	0	0.000000
2	14	1	1.000000
2	15	0	1.000000
2	15	1	0.000000
2	16	0	0.000000
2	16	1	1.000000
2	17	0	0.000000
2	17	1	1.000000
2	18	0	1.000000
2	18	1	0.000000
2	19	0	1.000000
2	19	1	0.000000
2	20	0	0.000000
2	20	1	1.000000
2	21	0	1.000000
2	21	1	0.000000
2	22	0	1.000000
2	22	1	0.000000
2	23	0	1.000000
2	23	1	0.000000
2	24	0	1.000000
2	24	1	0.000000
2	25	0	1.000000
2	25	1	0.000000
2	26	0	0.000000
2	26	1	1.000000
2	27	0	0.000000
2	27	1	1.000000
2	28	0	0.000000
2	28	1	1.000000
2	29	0	0.000000
2	29	1	1.000000
2	30	0	0.000000
2	30	1	1.000000
2	31	0	1.000000
2	31	1	0.000000
2	32	0	0.946833
2	32	1	0.053167
2	33	0	1.000000
2	33	1	0.000000
2	34	0	0.000000
2	34	1	1.000000
2	35	0	1.000000
2	35	1	0.000000
2	36	0	1.000000
2	36	1	0.000000
2	37	0	0.000000
2	37	1	1.000000
2	38	0	0.000000
2	38	1	1.000000
2	39	0	1.000000
2	39	1	0.000000
2	40	0	1.000000
2	40	1	0.000000
2	41	0	0.000000
2	41	1	1.000000
2	42	0	0.000000
2	42	1	1.000000
2	43	0	0.000000
2	43	1	1.000000

