k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.015967
0	1	1	0.984033
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.304693
0	3	1	0.695307
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.943808
0	6	1	0.056192
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.673081
0	8	1	0.326919
0	9	0	0.007983
0	9	1	0.992017
0	10	0	0.999998
0	10	1	0.000002
0	11	0	0.000000
0	11	1	1.000000
0	12	0	0.000000
0	12	1	1.000000
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.984031
0	14	1	0.015969
0	15	0	1.000000
0	15	1	0.000000
0	16	0	0.314499
0	16	1	0.685501
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.575327
0	18	1	0.424673
0	19	0	1.000000
0	19	1	0.000000
0	20	0	0.991999
0	20	1	0.008001
0	21	0	0.000000
0	21	1	1.000000
0	22	0	0.056027
0	22	1	0.943973
0	23	0	0.983967
0	23	1	0.016033
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.072128
0	25	1	0.927872
0	26	0	0.992025
0	26	1	0.007975
0	27	0	0.000000
0	27	1	1.000000
0	28	0	1.000000
0	28	1	0.000000
0	29	0	0.000000
0	29	1	1.000000
0	30	0	0.000000
0	30	1	1.000000
0	31	0	0.992029
0	31	1	0.007971
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.015975
0	33	1	0.984025
0	34	0	0.326919
0	34	1	0.673081
0	35	0	0.104300
0	35	1	0.895700
1	0	0	0.903327
1	0	1	0.096673
1	1	0	0.000000
1	1	1	1.000000
1	2	0	0.994273
1	2	1	0.005727
1	3	0	1.000000
1	3	1	0.000000
1	4	0	0.011434
1	4	1	0.988566
1	5	0	0.954089
1	5	1	0.045911
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.689342
1	7	1	0.310658
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.920507
1	10	1	0.079493
1	11	0	0.063322
1	11	1	0.936678
1	12	0	0.244501
1	12	1	0.755499
1	13	0	0.994273
1	13	1	0.005727
1	14	0	1.000000
1	14	1	0.000000
1	15	0	0.982847
1	15	1	0.017153
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.011435
1	17	1	0.988565
1	18	0	0.000000
1	18	1	1.000000
1	19	0	0.994284
1	19	1	0.005716
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.210759
1	21	1	0.789241
1	22	0	0.000000
1	22	1	1.000000
1	23	0	1.000000
1	23	1	0.000000
1	24	0	0.755499
1	24	1	0.244501
1	25	0	0.000000
1	25	1	1.000000
1	26	0	1.000000
1	26	1	0.000000
1	27	0	0.011422
1	27	1	0.988578
1	28	0	0.582681
1	28	1	0.417319
1	29	0	0.022819
1	29	1	0.977181
1	30	0	0.005727
1	30	1	0.994273
1	31	0	1.000000
1	31	1	0.000000
1	32	0	0.965465
1	32	1	0.034535
1	33	0	0.000000
1	33	1	1.000000
1	34	0	0.000000
1	34	1	1.000000
1	35	0	0.000000
1	35	1	1.000000

