k	l	m	KLM
0	0	0	0.924691
0	0	1	0.075309
0	1	0	0.501779
0	1	1	0.498221
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.140707
0	3	1	0.859293
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.000000
0	10	1	1.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.000000
0	14	1	1.000000
0	15	0	1.000000
0	15	1	0.000000
0	16	0	1.000000
0	16	1	0.000000
0	17	0	0.501779
0	17	1	0.498221
0	18	0	0.000000
0	18	1	1.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	0.075309
0	20	1	0.924691
0	21	0	0.000000
0	21	1	1.000000
0	22	0	0.992621
0	22	1	0.007379
0	23	0	1.000000
0	23	1	0.000000
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	1.000000
0	26	1	0.000000
0	27	0	0.985278
0	27	1	0.014722
0	28	0	0.000000
0	28	1	1.000000
0	29	0	0.103869
0	29	1	0.896131
0	30	0	0.000000
0	30	1	1.000000
0	31	0	1.000000
0	31	1	0.000000
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.022045
0	33	1	0.977955
0	34	0	0.000000
0	34	1	1.000000
0	35	0	0.000000
0	35	1	1.000000
0	36	0	1.000000
0	36	1	0.000000
0	37	0	0.000000
0	37	1	1.000000
0	38	0	0.000000
0	38	1	1.000000
0	39	0	0.000000
0	39	1	1.000000
0	40	0	1.000000
0	40	1	0.000000
0	41	0	1.000000
0	41	1	0.000000
0	42	0	0.000000
0	42	1	1.000000
0	43	0	0.000000
0	43	1	1.000000
0	44	0	1.000000
0	44	1	0.000000
0	45	0	0.000000
0	45	1	1.000000
0	46	0	1.000000
0	46	1	0.000000
0	47	0	1.000000
0	47	1	0.000000
0	48	0	1.000000
0	48	1	0.000000
0	49	0	0.007379
0	49	1	0.992621
0	50	0	0.000000
0	50	1	1.000000
0	51	0	0.000000
0	51	1	1.000000
0	52	0	0.000000
0	52	1	1.000000
0	53	0	0.985275
0	53	1	0.014725
0	54	0	0.106511
0	54	1	0.893489
0	55	0	1.000000
0	55	1	0.000000
0	56	0	1.000000
0	56	1	0.000000
0	57	0	0.000000
0	57	1	1.000000
0	58	0	1.000000
0	58	1	0.000000
0	59	0	1.000000
0	59	1	0.000000
1	0	0	0.779622
1	0	1	0.220378
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.112307
1	4	1	0.887693
1	5	0	0.422156
1	5	1	0.577844
1	6	0	0.000000
1	6	1	1.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.422156
1	13	1	0.577844
1	14	0	0.000000
1	14	1	1.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.889771
1	16	1	0.110229
1	17	0	1.000000
1	17	1	0.000000
1	18	0	0.032328
1	18	1	0.967672
1	19	0	1.000000
1	19	1	0.000000
1	20	0	0.220378
1	20	1	0.779622
1	21	0	0.000000
1	21	1	1.000000
1	22	0	1.000000
1	22	1	0.000000
1	23	0	1.000000
1	23	1	0.000000
1	24	0	1.000000
1	24	1	0.000000
1	25	0	0.000000
1	25	1	1.000000
1	26	0	1.000000
1	26	1	0.000000
1	27	0	1.000000
1	27	1	0.000000
1	28	0	0.000000
1	28	1	1.000000
1	29	0	0.090241
1	29	1	0.909759
1	30	0	0.000000
1	30	1	1.000000
1	31	0	1.000000
1	31	1	0.000000
1	32	0	1.000000
1	32	1	0.000000
1	33	0	0.000000
1	33	1	1.000000
1	34	0	0.422156
1	34	1	0.577844
1	35	0	0.000000
1	35	1	1.000000
1	36	0	1.000000
1	36	1	0.000000
1	37	0	0.422156
1	37	1	0.577844
1	38	0	0.000000
1	38	1	1.000000
1	39	0	0.000000
1	39	1	1.000000
1	40	0	1.000000
1	40	1	0.000000
1	41	0	1.000000
1	41	1	0.000000
1	42	0	0.000000
1	42	1	1.000000
1	43	0	0.000000
1	43	1	1.000000
1	44	0	1.000000
1	44	1	0.000000
1	45	0	0.000000
1	45	1	1.000000
1	46	0	1.000000
1	46	1	0.000000
1	47	0	1.000000
1	47	1	0.000000
1	48	0	1.000000
1	48	1	0.000000
1	49	0	0.000000
1	49	1	1.000000
1	50	0	0.000000
1	50	1	1.000000
1	51	0	0.000000
1	51	1	1.000000
1	52	0	0.032328
1	52	1	0.967672
1	53	0	1.000000
1	53	1	0.000000
1	54	0	0.194090
1	54	1	0.805910
1	55	0	1.000000
1	55	1	0.000000
1	56	0	1.000000
1	56	1	0.000000
1	57	0	0.000000
1	57	1	1.000000
1	58	0	1.000000
1	58	1	0.000000
1	59	0	0.971322
1	59	1	0.028678
2	0	0	1.000000
2	0	1	0.000000
2	1	0	1.000000
2	1	1	0.000000
2	2	0	1.000000
2	2	1	0.000000
2	3	0	0.000000
2	3	1	1.000000
2	4	0	0.000000
2	4	1	1.000000
2	5	0	0.000000
2	5	1	1.000000
2	6	0	1.000000
2	6	1	0.000000
2	7	0	0.000000
2	7	1	1.000000
2	8	0	0.630042
2	8	1	0.369958
2	9	0	0.953694
2	9	1	0.046306
2	10	0	1.000000
2	10	1	0.000000
2	11	0	0.000000
2	11	1	1.000000
2	12	0	0.953694
2	12	1	0.046306
2	13	0	0.000000
2	13	1	1.000000
2	14	0	1.000000
2	14	1	0.000000
2	15	0	0.953694
2	15	1	0.046306
2	16	0	1.000000
2	16	1	0.000000
2	17	0	1.000000
2	17	1	0.000000
2	18	0	0.060926
2	18	1	0.939074
2	19	0	0.821772
2	19	1	0.178228
2	20	0	0.000000
2	20	1	1.000000
2	21	0	0.046306
2	21	1	0.953694
2	22	0	1.000000
2	22	1	0.000000
2	23	0	0.000000
2	23	1	1.000000
2	24	0	0.953694
2	24	1	0.046306
2	25	0	1.000000
2	25	1	0.000000
2	26	0	0.000000
2	26	1	1.000000
2	27	0	1.000000
2	27	1	0.000000
2	28	0	1.000000
2	28	1	0.000000
2	29	0	0.000000
2	29	1	1.000000
2	30	0	1.000000
2	30	1	0.000000
2	31	0	0.821772
2	31	1	0.178228
2	32	0	0.992277
2	32	1	0.007723
2	33	0	0.000000
2	33	1	1.000000
2	34	0	0.000000
2	34	1	1.000000
2	35	0	1.000000
2	35	1	0.000000
2	36	0	0.953694
2	36	1	0.046306
2	37	0	0.000000
2	37	1	1.000000
2	38	0	1.000000
2	38	1	0.000000
2	39	0	0.077353
2	39	1	0.922647
2	40	0	0.000000
2	40	1	1.000000
2	41	0	0.000000
2	41	1	1.000000
2	42	0	0.046306
2	42	1	0.953694
2	43	0	0.046306
2	43	1	0.953694
2	44	0	0.000000
2	44	1	1.000000
2	45	0	0.007729
2	45	1	0.992271
2	46	0	0.000000
2	46	1	1.000000
2	47	0	0.953694
2	47	1	0.046306
2	48	0	0.000000
2	48	1	1.000000
2	49	0	0.000000
2	49	1	1.000000
2	50	0	1.000000
2	50	1	0.000000
2	51	0	1.000000
2	51	1	0.000000
2	52	0	0.060926
2	52	1	0.939074
2	53	0	1.000000
2	53	1	0.000000
2	54	0	0.000000
2	54	1	1.000000
2	55	0	0.992271
2	55	1	0.007729
2	56	0	0.000000
2	56	1	1.000000
2	57	0	0.369958
2	57	1	0.630042
2	58	0	0.000000
2	58	1	1.000000
2	59	0	1.000000
2	59	1	0.000000

